Level	Rule Name	Subject	Property	Value
WARN	annotation_whitespace	BFO:0000019	IAO:0000602	(forall (x) (if (exists (t) (and (existsAt x t) (Quality x))) (forall (t_1) (if (existsAt x t_1) (Quality x))))) // axiom label in BFO2 CLIF: [105-001] 	
WARN	annotation_whitespace	BFO:0000020	IAO:0000115	    A continuant that inheres in or is borne by other entities. Every instance of A requires some specific instance of B which must always be the same.    @en	
WARN	annotation_whitespace	BFO:0000020	IAO:0000602	(iff (RelationalSpecificallyDependentContinuant a) (and (SpecificallyDependentContinuant a) (forall (t) (exists (b c) (and (not (SpatialRegion b)) (not (SpatialRegion c)) (not (= b c)) (not (exists (d) (and (continuantPartOfAt d b t) (continuantPartOfAt d c t)))) (specificallyDependsOnAt a b t) (specificallyDependsOnAt a c t)))))) // axiom label in BFO2 CLIF: [131-004] 	
WARN	annotation_whitespace	BFO:0000020	IAO:0000602	(iff (SpecificallyDependentContinuant a) (and (Continuant a) (forall (t) (if (existsAt a t) (exists (b) (and (IndependentContinuant b) (not (SpatialRegion b)) (specificallyDependsOnAt a b t))))))) // axiom label in BFO2 CLIF: [050-003] 	
WARN	annotation_whitespace	BFO:0000023	IAO:0000602	(forall (x) (if (Role x) (RealizableEntity x))) // axiom label in BFO2 CLIF: [061-001] 	
WARN	annotation_whitespace	BFO:0000024	IAO:0000602	(forall (x) (if (FiatObjectPart x) (and (MaterialEntity x) (forall (t) (if (existsAt x t) (exists (y) (and (Object y) (properContinuantPartOfAt x y t)))))))) // axiom label in BFO2 CLIF: [027-004] 	
WARN	annotation_whitespace	BFO:0000027	IAO:0000116	An entity a is an object aggregate if and only if there is a mutually exhaustive and pairwise disjoint partition of a into objects 	
WARN	annotation_whitespace	BFO:0000027	IAO:0000602	(forall (x) (if (ObjectAggregate x) (and (MaterialEntity x) (forall (t) (if (existsAt x t) (exists (y z) (and (Object y) (Object z) (memberPartOfAt y x t) (memberPartOfAt z x t) (not (= y z)))))) (not (exists (w t_1) (and (memberPartOfAt w x t_1) (not (Object w)))))))) // axiom label in BFO2 CLIF: [025-004] 	
WARN	annotation_whitespace	BFO:0000028	IAO:0000602	(forall (x) (if (ThreeDimensionalSpatialRegion x) (SpatialRegion x))) // axiom label in BFO2 CLIF: [040-001] 	
WARN	annotation_whitespace	BFO:0000031	IAO:0000602	(iff (GenericallyDependentContinuant a) (and (Continuant a) (exists (b t) (genericallyDependsOnAt a b t)))) // axiom label in BFO2 CLIF: [074-001] 	
WARN	annotation_whitespace	BFO:0000034	IAO:0000602	(forall (x) (if (Function x) (Disposition x))) // axiom label in BFO2 CLIF: [064-001] 	
WARN	annotation_whitespace	BFO:0000035	IAO:0000602	(forall (x) (if (ProcessBoundary x) (exists (y) (and (ZeroDimensionalTemporalRegion y) (occupiesTemporalRegion x y))))) // axiom label in BFO2 CLIF: [085-002] 	
WARN	annotation_whitespace	BFO:0000035	IAO:0000602	(iff (ProcessBoundary a) (exists (p) (and (Process p) (temporalPartOf a p) (not (exists (b) (properTemporalPartOf b a)))))) // axiom label in BFO2 CLIF: [084-001] 	
WARN	annotation_whitespace	BFO:0000038	IAO:0000602	(forall (x) (if (OneDimensionalTemporalRegion x) (TemporalRegion x))) // axiom label in BFO2 CLIF: [103-001] 	
WARN	annotation_whitespace	BFO:0000040	IAO:0000602	(forall (x) (if (MaterialEntity x) (IndependentContinuant x))) // axiom label in BFO2 CLIF: [019-002] 	
WARN	annotation_whitespace	BFO:0000040	IAO:0000602	(forall (x) (if (and (Entity x) (exists (y t) (and (MaterialEntity y) (continuantPartOfAt x y t)))) (MaterialEntity x))) // axiom label in BFO2 CLIF: [021-002] 	
WARN	annotation_whitespace	BFO:0000040	IAO:0000602	(forall (x) (if (and (Entity x) (exists (y t) (and (MaterialEntity y) (continuantPartOfAt y x t)))) (MaterialEntity x))) // axiom label in BFO2 CLIF: [020-002] 	
WARN	annotation_whitespace	BFO:0000050	IAO:0000115	    a core relation that holds between a part and its whole    @en	
WARN	annotation_whitespace	BFO:0000051	IAO:0000115	    a core relation that holds between a whole and its part    @en	
WARN	annotation_whitespace	BFO:0000148	IAO:0000602	(forall (x) (if (ZeroDimensionalTemporalRegion x) (TemporalRegion x))) // axiom label in BFO2 CLIF: [102-001] 	
WARN	annotation_whitespace	FOODON:03302116	rdfs:comment	SIREN DB annotation:    * has quality 'liquid, low viscosity, with no visible particles' (http://purl.obolibrary.org/obo/FOODON_03430123)    * derives from 'milk (mammary secretion)' (http://purl.obolibrary.org/obo/UBERON_0001913)            @en	
WARN	annotation_whitespace	FOODON:03302735	rdfs:comment	SIREN DB annotation:    * has quality 'solid' (http://purl.obolibrary.org/obo/FOODON_03430151)    * has quality 'not heat-treated' (http://purl.obolibrary.org/obo/FOODON_03440003)    * derives from 'skeletal meat part' (http://purl.obolibrary.org/obo/FOODON_03420175)            @en	
WARN	annotation_whitespace	FOODON:03307455	rdfs:comment	SIREN DB annotation:    * has quality 'liquid, low viscosity, with no visible particles' (http://purl.obolibrary.org/obo/FOODON_03430123)    * has quality 'not heat-treated' (http://purl.obolibrary.org/obo/FOODON_03440003)    * derives from 'milk (mammary secretion)' (http://purl.obolibrary.org/obo/UBERON_0001913)    * has consumer 'not pasteurized claim or use' (http://purl.obolibrary.org/obo/FOODON_03510121)            @en	
WARN	annotation_whitespace	IAO:0000009	IAO:0000232	9/22/11 BP: changed the rdfs:label for this class from 'label' to 'datum label' to convey that this class is not intended to cover all kinds of labels (stickers, radiolabels, etc.), and not even all kind of textual labels, but rather the kind of labels occuring in a datum.     	
WARN	annotation_whitespace	IAO:0000115	IAO:0000116	2012-04-05:     Barry Smith        The official OBI definition, explaining the meaning of a class or property: 'Shall be Aristotelian, formalized and normalized. Can be augmented with colloquial definitions'  is terrible.        Can you fix to something like:        A statement of necessary and sufficient conditions explaining the meaning of an expression referring to a class or property.        Alan Ruttenberg        Your proposed definition is a reasonable candidate, except that it is very common that necessary and sufficient conditions are not given. Mostly they are necessary, occasionally they are necessary and sufficient or just sufficient. Often they use terms that are not themselves defined and so they effectively can't be evaluated by those criteria.         On the specifics of the proposed definition:        We don't have definitions of 'meaning' or 'expression' or 'property'. For 'reference' in the intended sense I think we use the term 'denotation'. For 'expression', I think we you mean symbol, or identifier. For 'meaning' it differs for class and property. For class we want documentation that let's the intended reader determine whether an entity is instance of the class, or not. For property we want documentation that let's the intended reader determine, given a pair of potential relata, whether the assertion that the relation holds is true. The 'intended reader' part suggests that we also specify who, we expect, would be able to understand the definition, and also generalizes over human and computer reader to include textual and logical definition.         Personally, I am more comfortable weakening definition to documentation, with instructions as to what is desirable.         We also have the outstanding issue of how to aim different definitions to different audiences. A clinical audience reading chebi wants a different sort of definition documentation/definition from a chemistry trained audience, and similarly there is a need for a definition that is adequate for an ontologist to work with.  @en	
WARN	annotation_whitespace	IAO:0000424	IAO:0000112	ObjectProperty: RO_0002104    Label: has plasma membrane part    Annotations: IAO_0000424 \"http://purl.obolibrary.org/obo/BFO_0000051 some (http://purl.org/obo/owl/GO#GO_0005886 and http://purl.obolibrary.org/obo/BFO_0000051 some ?Y)\"    @en	
WARN	annotation_whitespace	IAO:0000578	IAO:0000116	Alan, IAO call 20101124: potentially the CRID denotes the instance it was associated with during creation.     @en	
WARN	annotation_whitespace	IAO:0000579	IAO:0000112	PubMed is a CRID registry. It has a dataset of PubMed identifiers associated with journal articles. @en	
WARN	annotation_whitespace	IAO:0020023	IAO:0000112	 I order a beer and the bartender authenticates my age by looking at my DOB on my driver's license.  I sign into my email account, and the system authenticates my permission to read the email by checking the password I enter against my password listed in the database.	
WARN	annotation_whitespace	IAO:0020023	IAO:0000115	Authentication is the act of checking or verifying an identity claim (that is either tacit or explicit).    @en	
WARN	annotation_whitespace	IAO:0020023	IAO:0000115	Authentication is the act of checking or verifying an identity claim (that is either tacit or explicit).     @en	
WARN	annotation_whitespace	IAO:0020024	IAO:0000115	 a role that inheres in a concretization of an identity document and is realized by an authentication process@en	
WARN	annotation_whitespace	OBI:0000070	IAO:0000116	12/3/12: BP: the reference to the 'physical examination' is included to point out that a prediction is not an assay, as that does not require physical examiniation. 	
WARN	annotation_whitespace	OBI:0000086	IAO:0000232	Feb 10, 2009.  changes after discussion at OBI Consortium Workshop Feb 2-6, 2009.  accepted as core term.        May 28 2013. Updated definition taken from ReO based on discussions initiated in Philly 2011 workshop.  Former defnition described a narrower view of reagents in chemistry that restricts bearers of the role to be chemical entities (\"a role played by a molecular entity used to produce a chemical reaction to detect, measure, or produce other substances\").  Updated definition allows for broader view of reagents in the domain of biomedical research to include larger materials that have parts that participate chemically in a molecular reaction or interaction.    	
WARN	annotation_whitespace	OBI:0000097	IAO:0000232	Following OBI call November 2012,26th:         1. it was decided there was no need for moving the children class and making them siblings of study subject role.    2. it also settles the disambiguation about 'study subject'. This is about the individual participating in the investigation/study, Not the 'topic' (as in 'toxicity study') of the investigation/study        This note closes the issue and validates the class definition to be part of the OBI core    editor = PRS    @en	
WARN	annotation_whitespace	OBI:0000124	IAO:0000112	The relation between the conclusion \"Gene tpbA is involved in EPS production\" and the data items produced using two sets of organisms, one being a tpbA knockout, the other being tpbA wildtype tested in polysacharide production assays and analyzed using an ANOVA. 	
WARN	annotation_whitespace	OBI:0000338	IAO:0000112	Concluding that a gene is upregulated in a tissue sample based on the band intensity in a western blot.  Concluding that a patient has a infection based on measurement of an elevated body temperature and reported headache. Concluding that there were problems in an investigation because data from PCR and microarray are conflicting. Concluding that 'defects in gene XYZ cause cancer due to improper DNA repair' based on data from experiments in that study that gene XYZ is involved in DNA repair, and the conclusion of a previous study that cancer patients have an increased number of mutations in this gene. 	
WARN	annotation_whitespace	OBI:0000339	IAO:0000116	7/18/2011 BP: planning used to itself be a planned process. Barry Smith pointed out that this would lead to an infinite regression, as there would have to be a plan to conduct a planning process, which in itself would be the result of planning etc. Therefore, the restrictions on 'planning' were loosened to allow for informal processes that result in an 'ad hoc plan '. This required changing from 'has_specified_output some plan specifiction' to 'has_participant some plan specification'. 	
WARN	annotation_whitespace	OBI:0000651	IAO:0000116	4/10/2011BP: It seems to me that the editor notes refer to a previous version, and are no longer relevant. 	
WARN	annotation_whitespace	OBI:0000938	IAO:0000119	Bjoern Peters    	
WARN	annotation_whitespace	OBI:0000968	IAO:0000116	2012-12-17 JAO: In common lab usage, there is a distinction made between devices and reagents that is difficult to model. Therefore we have chosen to specifically exclude reagents from the definition of \"device\", and are enumerating the types of roles that a reagent can perform.        2013-6-5 MHB: The following clarifications are outcomes of the May 2013 Philly Workshop. Reagents are distinguished from devices that also participate in scientific techniques by the fact that reagents are chemical or biological in nature and necessarily participate in some chemical interaction or reaction during the realization of their experimental role. By contrast, devices do not participate in such chemical reactions/interactions.  Note that there are cases where devices use reagent components during their operation, where the reagent-device distinction is less clear.  For example:        (1) An HPLC machine is considered a device, but has a column that holds a stationary phase resin as an operational component.  This resin qualifies as a device if it participates purely in size exclusion, but bears a reagent role that is realized in the running of a column if it interacts electrostatically or chemically with the evaluant. The container the resin is in (“the column”) considered alone is a device. So the entire column as well as the entire HPLC machine are devices that have a reagent as an operating part.        (2) A pH meter is a device, but its electrode component bears a reagent role in virtue of its interacting directly with the evaluant in execution of an assay.        (3) A gel running  box  is a device that has a metallic lead as a component that participates in a chemical reaction with the running buffer when a charge is passed through it.  This metallic lead is considered to have a reagent role as a component of this device realized in the running of a gel.        In the examples above, a reagent is an operational component of a device, but the device itself does not realize a reagent role (as bearing a reagent role is not transitive across the part_of relation).  In this way, the asserted disjointness between a reagent and device holds, as both roles are never realized in the same bearer during execution of an assay.  	
WARN	annotation_whitespace	OBI:0000973	IAO:0000115	A measurement datum that representing the primary structure of a macromolecule(it's sequence) sometimes associated with an indicator of confidence of that measurement.    	
WARN	annotation_whitespace	OBI:0001000	IAO:0000116	JT: It plays a role in collecting data that could be fleshed out more; but I'm thinking it is, in itself, an edited document.     JZ: based on textual definition of edited document, it can be defined as N&S. I prefer to leave questionnaire as a document now. We can add more restrictions in the future and use that to determine it is an edited document or not. @en	
WARN	annotation_whitespace	OBI:0001167	IAO:0000116	note that we are currently defining subtypes of age measurement datum that specify when the age is relative to, e.g. planting, as we don't have adequate temporal predicates yet.    life of bearer doesn't imply organism    this assay measures time not developmental stage. we recognize that development can take different time periods under different conditions such as media / temperature    age as a quality is dubious; we plan to revisit    stages in development are currently handled with controlled vocabulary, such as 2-somite stage 	
WARN	annotation_whitespace	OBI:0001404	IAO:0000232	MO definition:    The genotype of the individual organism from which the biomaterial was derived. Individual genetic characteristics include polymorphisms, disease alleles, and haplotypes.        examples in ArrayExpress    wild_type    MutaMouse (CD2F1 mice with lambda-gt10LacZ integration)    AlfpCre; SNF5 flox/knockout    p53 knock out    C57Bl/6 gp130lox/lox MLC2vCRE/+    fer-15; fem-1    df/df    pat1-114/pat1-114 ade6-M210/ade6-M216 h+/h+ (cells are diploid)    @en	
WARN	annotation_whitespace	OBI:0001573	IAO:0000112	The part of a FASTA file that contains the letters ACTGGGAA 	
WARN	annotation_whitespace	OBI:0001573	IAO:0000232	8/29/11 call: This is added after a request from Melanie and Yu. They should review it further. This should be a child of 'sequence data', and as of the current definition will infer there.  	
WARN	annotation_whitespace	OBI:0001637	IAO:0000115	A relationship between two material entitites that each have disposition to form a complex with the other. 	
WARN	annotation_whitespace	OBI:0001866	IAO:0000115	A cultured cell that has been passaged or derives from a cell that has been passaged in culture. 	
WARN	annotation_whitespace	OBI:0001868	rdfs:comment	Naturally occurring or experimentally incorporated nucleic acids that meet these criteria can qualify as genetic/genomic material.        Qualifying examples include: (1) inherited chromosomal DNA in germ cells, stem cells, fully differentiated cells, or cell line cells, or the DNA/RNA content of a virion; (2) natural replicons exchanged through horizontal gene transfer mechanisms such as bacterial conjugation, which are capable of replication and inheritance by progeny; (3) a chromosomally integrated  gene targeting DNA construct transfected into a cell; or (4) a stable extra-chromosomal replicon delivered into cells, such as a plasmid in bacterial host with ori allowing indefinite propagation.          Non-qualifying examples include a transiently transfected plasmid or siRNA oligo (as these are not able to be replicated and inherited by progeny cells).    	
WARN	annotation_whitespace	OBI:0001909	IAO:0000116	In the Philly 2013 workshop, we recognized the limitations of \"conclusion textual entity\", and we introduced this as more general. The need for the 'textual entity' term going forward is up for future debate. 	
WARN	annotation_whitespace	OBI:0001912	IAO:0000115	A processed material that serves as a liquid vehicle for freezing cells for long term quiescent stroage, which contains chemicls needed to sustain cell viability across freeze-thaw cycles. 	
WARN	annotation_whitespace	OBI:0002205	IAO:0000112	 G4: Undifferentiated	
WARN	annotation_whitespace	OBI:0002205	IAO:0000112	G1:Well differentiated 	
WARN	annotation_whitespace	OBI:0002216	IAO:0000115	A histologic grade for ovarian tumor that is from a two-tier histological classification of tumors. 	
WARN	annotation_whitespace	OBI:0002518	IAO:0000119	Chris Stoeckert, NCI BBRB 	
WARN	annotation_whitespace	OGG:0000000002	IAO:0000115	A gene is a material entity that represents the entire DNA sequence required for synthesis of a functional protein or RNA molecule. 	
WARN	annotation_whitespace	OGG:0000000006	IAO:0000115	A GeneID in the NCBI Gene database 	
WARN	annotation_whitespace	OGG:0000000007	IAO:0000115	the NCBI LocusTag name of a gene 	
WARN	annotation_whitespace	OGG:0000000029	IAO:0000115	an annotation property that shows the GO information associated with a specific gene. 	
WARN	annotation_whitespace	OGG:0000000029	rdfs:comment	YH: use the convention:     GO_ID (EC: xx; Qualifier: xx; PMID: xxxxx;)    where GO_ID is a GO ID, EC is the Evidence Code, Qualifier is a specific association type, and PMID is a PubMed ID of a paper that supports the gene-GO association. 	
WARN	annotation_whitespace	OGG:0000000030	IAO:0000115	An annotation property that represents a gene's association with PubMed publication(s). 	
WARN	annotation_whitespace	OGG:0000000030	rdfs:comment	YH: use the format:     PMID: pmid1, pmid2, ...    where pmid1 and pmid2 are specfic PubMed IDs (PMIDs). 	
WARN	annotation_whitespace	OGMS:0000096	IAO:0000232	creation date: 2011-02-21T09:57:44Z    editor date: 2017-04-18    	
WARN	annotation_whitespace	OMIABIS:0000008	IAO:0000600	This is a primitive relation. This relation is the foundation to the owners right to have the owned entity at his/her full disposal. @en	
WARN	annotation_whitespace	OMRSE:00000010	IAO:0000115	A role in human social processes that is realized by health care processes such as seeking or providing treatment for disease and injury, diagnosing disease and injury, or undergoing diagnosis. @en	
WARN	annotation_whitespace	OMRSE:00000012	IAO:0000117	Mathias Brochhausen    @en	
WARN	annotation_whitespace	OMRSE:00000020	rdfs:comment	We anticipate BFO 2.0 including and defining this relation.  When it does, we will obsolete this property and declare it equivalent to the BFO 2.0 relation.    @en	
WARN	annotation_whitespace	OMRSE:00000022	rdfs:comment	Any arbitrary collection of organisms.  They need not be of the same taxonomic class.  @en	
WARN	annotation_whitespace	OMRSE:00000033	rdfs:comment	It is often convenient to group organizations together that otherwise might not even interact with one another. @en	
WARN	annotation_whitespace	RO:0000053	IAO:0000115	    a relation between an independent continuant (the bearer) and a specifically dependent continuant (the dependent), in which the dependent specifically depends on the bearer for its existence    @en	
WARN	annotation_whitespace	RO:0002131	IAO:0000115	    x overlaps y if and only if there exists some z such that x has part z and z part of y    	
WARN	annotation_whitespace	RO:0002323	IAO:0000115	    A mereological relationship or a topological relationship    	
WARN	annotation_whitespace	UBPROP:0000001	IAO:0000115	    An alternate textual definition for a class taken unmodified from an external source. This definition may have been used to derive a generalized definition for the new class.    	
WARN	annotation_whitespace	UBPROP:0000001	rdfs:comment	    This annotation property may be replaced with an annotation property from an external ontology such as IAO    	
WARN	annotation_whitespace	UBPROP:0000003	rdfs:comment	    This annotation property may be replaced with an annotation property from an external ontology such as IAO    	
WARN	annotation_whitespace	oboInOwl:hasExactSynonym	IAO:0000115	An alternative label for a given entity such as a commonly used abbreviation or synonym. 	
WARN	annotation_whitespace	https://raw.githubusercontent.com/PennTURBO/Turbo-Ontology/master/ontologies/turbo_merged.owl	rdfs:comment	Historical basic approach: used ontodog to extract a base ontology view from OBIB    Then used ontofox to get additional classes and properties from other OBO foundry ontologies        After merging and tidying up, save as turbo_merged.owl (AND turbo_merged.rdf or turbo_merged.ttl for TopBraid Composer)        some manual tidying that might be required:        [specifically dependent continuant](http://purl.obolibrary.org/obo/BFO_0000020)        SCO?!    [experimental factor](http://www.ebi.ac.uk/efo/EFO_0000001)        [physical object quality](http://purl.obolibrary.org/obo/PATO_0001241)        SCO?!    [Phenotypic abnormality](http://purl.obolibrary.org/obo/HP_0000118)        [blood pressure](http://purl.obolibrary.org/obo/VSO_0000004)        SCO?!    [vital sign](http://purl.obolibrary.org/obo/OGMS_0000029)        UO classes vs individuals        NCIT to-dos        Note two different styles for NCIT terms        NCIT_C28107 and NCIT_C28084 -> instances of NCIT_C28107 and NCIT_C28084        ICDs (International Classification of Diseases) -> individuals.        https://github.com/PennTURBO/Turbo-Ontology/issues/2    	
WARN	duplicate_exact_synonym	NCIT:C17049	oboInOwl:hasExactSynonym	race	
WARN	duplicate_exact_synonym	http://www.ebi.ac.uk/efo/EFO_0001799	oboInOwl:hasExactSynonym	race	
WARN	duplicate_exact_synonym	OBI:0002270	IAO:0000118	pN: Pathologic spread colon lymph nodes (AJCC 7th Edition)	
WARN	duplicate_exact_synonym	OBI:0002279	IAO:0000118	pN: Pathologic spread colon lymph nodes (AJCC 7th Edition)	
WARN	duplicate_exact_synonym	FOODON:03307455	oboInOwl:hasExactSynonym	milk@en	
WARN	duplicate_exact_synonym	UBERON:0001913	oboInOwl:hasExactSynonym	milk@en	
WARN	missing_definition	BFO:0000141	IAO:0000115		
WARN	missing_definition	CHEBI:12109	IAO:0000115		
WARN	missing_definition	CHEBI:132943	IAO:0000115		
WARN	missing_definition	CHEBI:135197	IAO:0000115		
WARN	missing_definition	CHEBI:135276	IAO:0000115		
WARN	missing_definition	CHEBI:135935	IAO:0000115		
WARN	missing_definition	CHEBI:135939	IAO:0000115		
WARN	missing_definition	CHEBI:143289	IAO:0000115		
WARN	missing_definition	CHEBI:143344	IAO:0000115		
WARN	missing_definition	CHEBI:143437	IAO:0000115		
WARN	missing_definition	CHEBI:143460	IAO:0000115		
WARN	missing_definition	CHEBI:15358	IAO:0000115		
WARN	missing_definition	CHEBI:15858	IAO:0000115		
WARN	missing_definition	CHEBI:16382	IAO:0000115		
WARN	missing_definition	CHEBI:17051	IAO:0000115		
WARN	missing_definition	CHEBI:17326	IAO:0000115		
WARN	missing_definition	CHEBI:18291	IAO:0000115		
WARN	missing_definition	CHEBI:2168	IAO:0000115		
WARN	missing_definition	CHEBI:22313	IAO:0000115		
WARN	missing_definition	CHEBI:22314	IAO:0000115		
WARN	missing_definition	CHEBI:22479	IAO:0000115		
WARN	missing_definition	CHEBI:22507	IAO:0000115		
WARN	missing_definition	CHEBI:22702	IAO:0000115		
WARN	missing_definition	CHEBI:22728	IAO:0000115		
WARN	missing_definition	CHEBI:22872	IAO:0000115		
WARN	missing_definition	CHEBI:22977	IAO:0000115		
WARN	missing_definition	CHEBI:22984	IAO:0000115		
WARN	missing_definition	CHEBI:23334	IAO:0000115		
WARN	missing_definition	CHEBI:23447	IAO:0000115		
WARN	missing_definition	CHEBI:23449	IAO:0000115		
WARN	missing_definition	CHEBI:23614	IAO:0000115		
WARN	missing_definition	CHEBI:23981	IAO:0000115		
WARN	missing_definition	CHEBI:24103	IAO:0000115		
WARN	missing_definition	CHEBI:24278	IAO:0000115		
WARN	missing_definition	CHEBI:24471	IAO:0000115		
WARN	missing_definition	CHEBI:24610	IAO:0000115		
WARN	missing_definition	CHEBI:24834	IAO:0000115		
WARN	missing_definition	CHEBI:24863	IAO:0000115		
WARN	missing_definition	CHEBI:24867	IAO:0000115		
WARN	missing_definition	CHEBI:25016	IAO:0000115		
WARN	missing_definition	CHEBI:25046	IAO:0000115		
WARN	missing_definition	CHEBI:25107	IAO:0000115		
WARN	missing_definition	CHEBI:25195	IAO:0000115		
WARN	missing_definition	CHEBI:25216	IAO:0000115		
WARN	missing_definition	CHEBI:25348	IAO:0000115		
WARN	missing_definition	CHEBI:25585	IAO:0000115		
WARN	missing_definition	CHEBI:25693	IAO:0000115		
WARN	missing_definition	CHEBI:25703	IAO:0000115		
WARN	missing_definition	CHEBI:25805	IAO:0000115		
WARN	missing_definition	CHEBI:25806	IAO:0000115		
WARN	missing_definition	CHEBI:26079	IAO:0000115		
WARN	missing_definition	CHEBI:26082	IAO:0000115		
WARN	missing_definition	CHEBI:26144	IAO:0000115		
WARN	missing_definition	CHEBI:26151	IAO:0000115		
WARN	missing_definition	CHEBI:26216	IAO:0000115		
WARN	missing_definition	CHEBI:26361	IAO:0000115		
WARN	missing_definition	CHEBI:26373	IAO:0000115		
WARN	missing_definition	CHEBI:26385	IAO:0000115		
WARN	missing_definition	CHEBI:26416	IAO:0000115		
WARN	missing_definition	CHEBI:26456	IAO:0000115		
WARN	missing_definition	CHEBI:26533	IAO:0000115		
WARN	missing_definition	CHEBI:26561	IAO:0000115		
WARN	missing_definition	CHEBI:26708	IAO:0000115		
WARN	missing_definition	CHEBI:26766	IAO:0000115		
WARN	missing_definition	CHEBI:26834	IAO:0000115		
WARN	missing_definition	CHEBI:26835	IAO:0000115		
WARN	missing_definition	CHEBI:26948	IAO:0000115		
WARN	missing_definition	CHEBI:27171	IAO:0000115		
WARN	missing_definition	CHEBI:27259	IAO:0000115		
WARN	missing_definition	CHEBI:27363	IAO:0000115		
WARN	missing_definition	CHEBI:27563	IAO:0000115		
WARN	missing_definition	CHEBI:27568	IAO:0000115		
WARN	missing_definition	CHEBI:27609	IAO:0000115		
WARN	missing_definition	CHEBI:27690	IAO:0000115		
WARN	missing_definition	CHEBI:28421	IAO:0000115		
WARN	missing_definition	CHEBI:28670	IAO:0000115		
WARN	missing_definition	CHEBI:28685	IAO:0000115		
WARN	missing_definition	CHEBI:28694	IAO:0000115		
WARN	missing_definition	CHEBI:28783	IAO:0000115		
WARN	missing_definition	CHEBI:28984	IAO:0000115		
WARN	missing_definition	CHEBI:29287	IAO:0000115		
WARN	missing_definition	CHEBI:30145	IAO:0000115		
WARN	missing_definition	CHEBI:3077	IAO:0000115		
WARN	missing_definition	CHEBI:30839	IAO:0000115		
WARN	missing_definition	CHEBI:3228	IAO:0000115		
WARN	missing_definition	CHEBI:33241	IAO:0000115		
WARN	missing_definition	CHEBI:33317	IAO:0000115		
WARN	missing_definition	CHEBI:33340	IAO:0000115		
WARN	missing_definition	CHEBI:33341	IAO:0000115		
WARN	missing_definition	CHEBI:33350	IAO:0000115		
WARN	missing_definition	CHEBI:33366	IAO:0000115		
WARN	missing_definition	CHEBI:33424	IAO:0000115		
WARN	missing_definition	CHEBI:33434	IAO:0000115		
WARN	missing_definition	CHEBI:33552	IAO:0000115		
WARN	missing_definition	CHEBI:33559	IAO:0000115		
WARN	missing_definition	CHEBI:33561	IAO:0000115		
WARN	missing_definition	CHEBI:33608	IAO:0000115		
WARN	missing_definition	CHEBI:33635	IAO:0000115		
WARN	missing_definition	CHEBI:33659	IAO:0000115		
WARN	missing_definition	CHEBI:33673	IAO:0000115		
WARN	missing_definition	CHEBI:33836	IAO:0000115		
WARN	missing_definition	CHEBI:33909	IAO:0000115		
WARN	missing_definition	CHEBI:35131	IAO:0000115		
WARN	missing_definition	CHEBI:35143	IAO:0000115		
WARN	missing_definition	CHEBI:35344	IAO:0000115		
WARN	missing_definition	CHEBI:35350	IAO:0000115		
WARN	missing_definition	CHEBI:35500	IAO:0000115		
WARN	missing_definition	CHEBI:35693	IAO:0000115		
WARN	missing_definition	CHEBI:35788	IAO:0000115		
WARN	missing_definition	CHEBI:35789	IAO:0000115		
WARN	missing_definition	CHEBI:35902	IAO:0000115		
WARN	missing_definition	CHEBI:36078	IAO:0000115		
WARN	missing_definition	CHEBI:36235	IAO:0000115		
WARN	missing_definition	CHEBI:36309	IAO:0000115		
WARN	missing_definition	CHEBI:36526	IAO:0000115		
WARN	missing_definition	CHEBI:3654	IAO:0000115		
WARN	missing_definition	CHEBI:36819	IAO:0000115		
WARN	missing_definition	CHEBI:36828	IAO:0000115		
WARN	missing_definition	CHEBI:36830	IAO:0000115		
WARN	missing_definition	CHEBI:36853	IAO:0000115		
WARN	missing_definition	CHEBI:36914	IAO:0000115		
WARN	missing_definition	CHEBI:37022	IAO:0000115		
WARN	missing_definition	CHEBI:37332	IAO:0000115		
WARN	missing_definition	CHEBI:37734	IAO:0000115		
WARN	missing_definition	CHEBI:37826	IAO:0000115		
WARN	missing_definition	CHEBI:38093	IAO:0000115		
WARN	missing_definition	CHEBI:38106	IAO:0000115		
WARN	missing_definition	CHEBI:38164	IAO:0000115		
WARN	missing_definition	CHEBI:38166	IAO:0000115		
WARN	missing_definition	CHEBI:38275	IAO:0000115		
WARN	missing_definition	CHEBI:38298	IAO:0000115		
WARN	missing_definition	CHEBI:38856	IAO:0000115		
WARN	missing_definition	CHEBI:38926	IAO:0000115		
WARN	missing_definition	CHEBI:39124	IAO:0000115		
WARN	missing_definition	CHEBI:3992	IAO:0000115		
WARN	missing_definition	CHEBI:44185	IAO:0000115		
WARN	missing_definition	CHEBI:46775	IAO:0000115		
WARN	missing_definition	CHEBI:46845	IAO:0000115		
WARN	missing_definition	CHEBI:46848	IAO:0000115		
WARN	missing_definition	CHEBI:46920	IAO:0000115		
WARN	missing_definition	CHEBI:47042	IAO:0000115		
WARN	missing_definition	CHEBI:47779	IAO:0000115		
WARN	missing_definition	CHEBI:47804	IAO:0000115		
WARN	missing_definition	CHEBI:47857	IAO:0000115		
WARN	missing_definition	CHEBI:47880	IAO:0000115		
WARN	missing_definition	CHEBI:49637	IAO:0000115		
WARN	missing_definition	CHEBI:50841	IAO:0000115		
WARN	missing_definition	CHEBI:50885	IAO:0000115		
WARN	missing_definition	CHEBI:5106	IAO:0000115		
WARN	missing_definition	CHEBI:51143	IAO:0000115		
